,step,split,loss,lr,elapsed_min,kind,source_file
5099,47240,train,3.397132158279419,0.0002462709320958,9.20625609556834,train,losses.csv
5102,47250,train,3.418299312591553,0.0002462497382872,9.236443452040357,eval,losses.csv
5100,47250,train,3.455846071243286,0.0002462497382872,9.23695491552353,train,losses.csv
5101,47250,val,3.446825747489929,0.0002462497382872,9.236443452040357,eval,losses.csv
5103,47260,train,3.528000831604004,0.0002462285413383,9.241631348927816,train,losses.csv
5104,47270,train,3.393876314163208,0.00024620734125,9.246276064713795,train,losses.csv
5105,47280,train,3.434156894683838,0.000246186138023,9.250930806001028,train,losses.csv
5106,47290,train,3.4453799724578857,0.0002461649316581,9.255582173665363,train,losses.csv
5107,47300,train,3.370955467224121,0.0002461437221563,9.260235293706256,train,losses.csv
5108,47310,train,3.39392352104187,0.0002461225095183,9.264886422952015,train,losses.csv
5109,47320,train,3.4330525398254395,0.000246101293745,9.269535676638286,train,losses.csv
5110,47330,train,3.32002854347229,0.0002460800748371,9.274195444583892,train,losses.csv
5111,47340,train,3.38323712348938,0.0002460588527954,9.27884927590688,train,losses.csv
5112,47350,train,3.3892757892608643,0.0002460376276209,9.283496646086377,train,losses.csv
5113,47360,train,3.4000720977783203,0.0002460163993143,9.288157816727956,train,losses.csv
5114,47370,train,3.4161176681518555,0.0002459951678764,9.292808930079142,train,losses.csv
5115,47380,train,3.4878649711608887,0.0002459739333081,9.297473220030469,train,losses.csv
5116,47390,train,3.393646717071533,0.0002459526956102,9.302140243848164,train,losses.csv
5117,47400,train,3.427398443222046,0.0002459314547835,9.3067977309227,train,losses.csv
5118,47410,train,3.323235511779785,0.0002459102108288,9.311456310749056,train,losses.csv
5119,47420,train,3.41951322555542,0.0002458889637469,9.316115732987722,train,losses.csv
5120,47430,train,3.449941635131836,0.0002458677135387,9.320775465170543,train,losses.csv
5121,47440,train,3.3955020904541016,0.000245846460205,9.325439886252086,train,losses.csv
5122,47450,train,3.340268135070801,0.0002458252037467,9.330098736286164,train,losses.csv
5123,47460,train,3.4239661693573,0.0002458039441644,9.3347621401151,train,losses.csv
5124,47470,train,3.4292633533477783,0.0002457826814591,9.339419670899709,train,losses.csv
5125,47480,train,3.433488368988037,0.0002457614156315,9.344069647789002,train,losses.csv
5126,47490,train,3.4125993251800537,0.0002457401466826,9.348729360103608,train,losses.csv
5129,47500,train,3.3990876293182373,0.0002457188746131,9.378933517138163,eval,losses.csv
5127,47500,train,3.4222421646118164,0.0002457188746131,9.379420073827108,train,losses.csv
5128,47500,val,3.4370354318618777,0.0002457188746131,9.378933517138163,eval,losses.csv
5130,47510,train,3.3976597785949707,0.0002456975994238,9.384093074003856,train,losses.csv
5131,47520,train,3.39213490486145,0.0002456763211155,9.3887477517128,train,losses.csv
5132,47530,train,3.3373894691467285,0.0002456550396892,9.393409339586894,train,losses.csv
5133,47540,train,3.381307601928711,0.0002456337551456,9.39807170232137,train,losses.csv
5134,47550,train,3.466041088104248,0.0002456124674855,9.402736326058706,train,losses.csv
5135,47560,train,3.49934983253479,0.0002455911767097,9.407399153709411,train,losses.csv
5136,47570,train,3.4271433353424072,0.0002455698828191,9.412050680319467,train,losses.csv
5137,47580,train,3.306203842163086,0.0002455485858145,9.41669997771581,train,losses.csv
5138,47590,train,3.435800552368164,0.0002455272856968,9.421368662516276,train,losses.csv
5139,47600,train,3.407867193222046,0.0002455059824667,9.4260106921196,train,losses.csv
5140,47610,train,3.3472087383270264,0.000245484676125,9.43067642847697,train,losses.csv
5141,47620,train,3.391718864440918,0.0002454633666726,9.435328805446623,train,losses.csv
5142,47630,train,3.523178815841675,0.0002454420541104,9.4399857878685,train,losses.csv
5143,47640,train,3.4582645893096924,0.0002454207384391,9.444647653897604,train,losses.csv
5144,47650,train,3.3717901706695557,0.0002453994196596,9.449312222003936,train,losses.csv
5145,47660,train,3.409987211227417,0.0002453780977726,9.453967587153118,train,losses.csv
5146,47670,train,3.391779899597168,0.000245356772779,9.458628074328104,train,losses.csv
5147,47680,train,3.4488606452941895,0.0002453354446797,9.463282469908396,train,losses.csv
5148,47690,train,3.4165756702423096,0.0002453141134755,9.46792890628179,train,losses.csv
5149,47700,train,3.5036609172821045,0.0002452927791671,9.472597940762835,train,losses.csv
5150,47710,train,3.4298646450042725,0.0002452714417554,9.47726222674052,train,losses.csv
5151,47720,train,3.493124485015869,0.0002452501012413,9.481920758883158,train,losses.csv
5152,47730,train,3.4374799728393555,0.0002452287576255,9.48657739162445,train,losses.csv
5153,47740,train,3.4887962341308594,0.0002452074109089,9.491243267059328,train,losses.csv
5156,47750,train,3.4119457626342773,0.0002451860610924,9.521452367305756,eval,losses.csv
5154,47750,train,3.4976906776428223,0.0002451860610924,9.521940755844115,train,losses.csv
5155,47750,val,3.4346513748168945,0.0002451860610924,9.521452367305756,eval,losses.csv
5157,47760,train,3.459906101226806,0.0002451647081766,9.526617034276326,train,losses.csv
5158,47770,train,3.483724355697632,0.0002451433521625,9.53128929535548,train,losses.csv
5159,47780,train,3.426835536956787,0.0002451219930509,9.535947263240814,train,losses.csv
5160,47790,train,3.406632900238037,0.0002451006308426,9.540597343444825,train,losses.csv
5161,47800,train,3.375499963760376,0.0002450792655384,9.545259964466094,train,losses.csv
5162,47810,train,3.4100351333618164,0.0002450578971392,9.549932249387105,train,losses.csv
5163,47820,train,3.523041009902954,0.0002450365256458,9.55460661649704,train,losses.csv
5164,47830,train,3.453500270843506,0.000245015151059,9.559259863694509,train,losses.csv
5165,47840,train,3.4393301010131836,0.0002449937733796,9.563922142982484,train,losses.csv
5166,47850,train,3.4351019859313965,0.0002449723926085,9.568591185410815,train,losses.csv
5167,47860,train,3.4158716201782227,0.0002449510087465,9.57324029604594,train,losses.csv
5168,47870,train,3.4480655193328857,0.0002449296217944,9.577896205584208,train,losses.csv
5169,47880,train,3.3665573596954346,0.000244908231753,9.582556788126627,train,losses.csv
5170,47890,train,3.386962890625,0.0002448868386232,9.587201535701752,train,losses.csv
5171,47900,train,3.362898111343384,0.0002448654424058,9.59185702006022,train,losses.csv
5172,47910,train,3.4583427906036377,0.0002448440431016,9.596516064802806,train,losses.csv
5173,47920,train,3.490272045135498,0.0002448226407115,9.601165501276652,train,losses.csv
5174,47930,train,3.3666882514953613,0.0002448012352363,9.605812899271648,train,losses.csv
5175,47940,train,3.33901309967041,0.0002447798266768,9.610471407572428,train,losses.csv
5176,47950,train,3.3991966247558594,0.0002447584150338,9.615122560660044,train,losses.csv
5177,47960,train,3.319798231124878,0.0002447370003081,9.61979325612386,train,losses.csv
5178,47970,train,3.380711317062378,0.0002447155825007,9.624468592802684,train,losses.csv
5179,47980,train,3.352367877960205,0.0002446941616122,9.629134007294972,train,losses.csv
5180,47990,train,3.3465991020202637,0.0002446727376436,9.63379491964976,train,losses.csv
5183,48000,train,3.4161057758331297,0.0002446513105957,9.664014367262522,eval,losses.csv
5181,48000,train,3.4245753288269043,0.0002446513105957,9.664506733417513,train,losses.csv
5182,48000,val,3.420627670288086,0.0002446513105957,9.664014367262522,eval,losses.csv
5184,48010,train,3.4740242958068848,0.0002446298804693,9.66917664607366,train,losses.csv
5185,48020,train,3.4797918796539307,0.0002446084472652,9.67383251984914,train,losses.csv
5186,48030,train,3.373767614364624,0.0002445870109843,9.678481098016103,train,losses.csv
5187,48040,train,3.420560121536255,0.0002445655716273,9.683139352003732,train,losses.csv
5188,48050,train,3.3205225467681885,0.0002445441291952,9.68779870669047,train,losses.csv
5189,48060,train,3.3131935596466064,0.0002445226836887,9.692446760336558,train,losses.csv
5190,48070,train,3.435642957687378,0.0002445012351087,9.697102264563243,train,losses.csv
5191,48080,train,3.3982841968536377,0.000244479783456,9.701758340994518,train,losses.csv
5192,48090,train,3.336735486984253,0.0002444583287314,9.706421518325806,train,losses.csv
5193,48100,train,3.3535237312316895,0.0002444368709358,9.711079359054564,train,losses.csv
5194,48110,train,3.4117746353149414,0.0002444154100699,9.715738848845165,train,losses.csv
5195,48120,train,3.361455202102661,0.0002443939461347,9.720393919944764,train,losses.csv
5196,48130,train,3.3866658210754395,0.0002443724791309,9.725054172674817,train,losses.csv
5197,48140,train,3.2620575428009033,0.0002443510090594,9.729711437225342,train,losses.csv
5198,48150,train,3.4268670082092285,0.000244329535921,9.734373219807942,train,losses.csv
5199,48160,train,3.419472932815552,0.0002443080597166,9.739025517304738,train,losses.csv
5200,48170,train,3.391167640686035,0.0002442865804469,9.743679030736288,train,losses.csv
5201,48180,train,3.3611268997192383,0.0002442650981128,9.748332099119825,train,losses.csv
5202,48190,train,3.5318384170532227,0.0002442436127151,9.75299818913142,train,losses.csv
5203,48200,train,3.355409860610962,0.0002442221242547,9.757670787970223,train,losses.csv
5204,48210,train,3.487316370010376,0.0002442006327324,9.76232178211212,train,losses.csv
5205,48220,train,3.3846020698547363,0.000244179138149,9.76699194908142,train,losses.csv
5206,48230,train,3.3898894786834717,0.0002441576405054,9.771650171279909,train,losses.csv
5207,48240,train,3.460289478302002,0.0002441361398023,9.776310046513876,train,losses.csv
5210,48250,train,3.4169432497024537,0.0002441146360406,9.806508616606395,eval,losses.csv
5208,48250,train,3.419288396835327,0.0002441146360406,9.807005353768666,train,losses.csv
5209,48250,val,3.4091652917861937,0.0002441146360406,9.806508616606395,eval,losses.csv
5211,48260,train,3.5428786277770996,0.0002440931292212,9.811674396197,train,losses.csv
5212,48270,train,3.445871353149414,0.0002440716193449,9.81633592446645,train,losses.csv
5213,48280,train,3.5246973037719727,0.0002440501064125,9.820986819267272,train,losses.csv
5214,48290,train,3.441431999206543,0.0002440285904248,9.825640285015108,train,losses.csv
5215,48300,train,3.42433500289917,0.0002440070713826,9.830283280213674,train,losses.csv
5216,48310,train,3.3644604682922363,0.0002439855492869,9.834943346182506,train,losses.csv
5217,48320,train,3.5104615688323975,0.0002439640241384,9.83959448337555,train,losses.csv
5218,48330,train,3.3934667110443115,0.000243942495938,9.844247277577718,train,losses.csv
5219,48340,train,3.399066925048828,0.0002439209646864,9.848904422918956,train,losses.csv
5220,48350,train,3.49466609954834,0.0002438994303846,9.853572964668274,train,losses.csv
5221,48360,train,3.2770254611968994,0.0002438778930334,9.858232327302296,train,losses.csv
5222,48370,train,3.4508602619171143,0.0002438563526335,9.862882932027182,train,losses.csv
5223,48380,train,3.3715262413024902,0.0002438348091859,9.86755667924881,train,losses.csv
5224,48390,train,3.5051960945129395,0.0002438132626913,9.87222222884496,train,losses.csv
5225,48400,train,3.39258337020874,0.0002437917131506,9.876893826325734,train,losses.csv
5226,48410,train,3.5140340328216553,0.0002437701605646,9.881560881932575,train,losses.csv
5227,48420,train,3.328765869140625,0.0002437486049342,9.886204477151235,train,losses.csv
5228,48430,train,3.601090669631958,0.0002437270462602,9.890877211093905,train,losses.csv
5229,48440,train,3.4484615325927734,0.0002437054845434,9.895531789461772,train,losses.csv
5230,48450,train,3.500067234039306,0.0002436839197847,9.900188954671224,train,losses.csv
5231,48460,train,3.2335734367370605,0.0002436623519848,9.904853188991549,train,losses.csv
5232,48470,train,3.381101131439209,0.0002436407811447,9.90951871474584,train,losses.csv
5233,48480,train,3.50216293334961,0.0002436192072651,9.914175454775492,train,losses.csv
5234,48490,train,3.3717546463012695,0.000243597630347,9.91884000301361,train,losses.csv
5237,48500,train,3.392908744812012,0.000243576050391,9.949061115582785,eval,losses.csv
5235,48500,train,3.3848202228546143,0.000243576050391,9.949548927942912,train,losses.csv
5236,48500,val,3.4157870531082155,0.000243576050391,9.949061115582785,eval,losses.csv
5238,48510,train,3.3149449825286865,0.0002435544673981,9.954223783810932,train,losses.csv
5239,48520,train,3.6067917346954346,0.0002435328813691,9.958886921405792,train,losses.csv
5240,48530,train,3.442030668258667,0.0002435112923048,9.963561356067656,train,losses.csv
5241,48540,train,3.380436897277832,0.0002434897002061,9.96823341846466,train,losses.csv
5242,48550,train,3.3549773693084717,0.0002434681050738,9.97287175655365,train,losses.csv
5243,48560,train,3.4070966243743896,0.0002434465069087,9.977535764376322,train,losses.csv
5244,48570,train,3.314100742340088,0.0002434249057117,9.982206443945566,train,losses.csv
5245,48580,train,3.267683982849121,0.0002434033014836,9.986854779720309,train,losses.csv
5246,48590,train,3.4967129230499268,0.0002433816942252,9.991483290990194,train,losses.csv
5247,48600,train,3.455272674560547,0.0002433600839374,9.996123512585958,train,losses.csv
5248,48610,train,3.2833261489868164,0.000243338470621,10.000794931252797,train,losses.csv
5249,48620,train,3.35103440284729,0.0002433168542768,10.005425949891409,train,losses.csv
5250,48630,train,3.274365186691284,0.0002432952349057,10.010059066613517,train,losses.csv
5251,48640,train,3.305142879486084,0.0002432736125086,10.014695779482524,train,losses.csv
5252,48650,train,3.4639055728912354,0.0002432519870861,10.01934894323349,train,losses.csv
5253,48660,train,3.317718744277954,0.0002432303586393,10.024000255266824,train,losses.csv
5254,48670,train,3.524369239807129,0.0002432087271689,10.02863469918569,train,losses.csv
5255,48680,train,3.436206340789795,0.0002431870926757,10.033270970980327,train,losses.csv
5256,48690,train,3.369481086730957,0.0002431654551606,10.037930858135224,train,losses.csv
5257,48700,train,3.4521267414093018,0.0002431438146245,10.042572208245597,train,losses.csv
5258,48710,train,3.401704788208008,0.0002431221710681,10.047200806935628,train,losses.csv
5259,48720,train,3.427900791168213,0.0002431005244923,10.051837579409282,train,losses.csv
5260,48730,train,3.438657522201538,0.000243078874898,10.056471757094066,train,losses.csv
5261,48740,train,3.324618101119995,0.0002430572222859,10.061129550139109,train,losses.csv
5264,48750,train,3.41353009223938,0.0002430355666569,10.091292854150137,eval,losses.csv
5262,48750,train,3.485872507095337,0.0002430355666569,10.09178466796875,train,losses.csv
5263,48750,val,3.4308235263824463,0.0002430355666569,10.091292854150137,eval,losses.csv
5265,48760,train,3.4471607208251953,0.0002430139080119,10.096441940466564,train,losses.csv
5266,48770,train,3.385945081710815,0.0002429922463517,10.101075557867686,train,losses.csv
5267,48780,train,3.40228271484375,0.0002429705816771,10.105712922414144,train,losses.csv
